Source,Target,Type,Id,Label,timeset,Weight
13465,14508,Undirected,622,,,1
13466,13467,Undirected,623,,,4
13466,13658,Undirected,624,,,2
13466,13659,Undirected,625,,,4
13466,13660,Undirected,626,,,6
13466,13661,Undirected,627,,,1
13466,13672,Undirected,628,,,7
13466,14212,Undirected,629,,,5
13466,13745,Undirected,630,,,1
13466,13653,Undirected,631,,,1
13466,14213,Undirected,632,,,2
13466,13468,Undirected,633,,,1
13466,14325,Undirected,634,,,4
13466,13554,Undirected,635,,,1
13467,13470,Undirected,636,,,6
13467,13471,Undirected,637,,,3
13467,13472,Undirected,638,,,8
13467,13473,Undirected,639,,,1
13467,13664,Undirected,640,,,4
13467,13665,Undirected,641,,,3
13467,13666,Undirected,642,,,2
13467,13645,Undirected,643,,,4
13467,13745,Undirected,644,,,3
13467,13746,Undirected,645,,,3
13467,13653,Undirected,646,,,2
13467,13468,Undirected,647,,,10
13467,13848,Undirected,648,,,4
13467,13534,Undirected,649,,,4
13467,13476,Undirected,650,,,5
13467,13853,Undirected,651,,,4
13467,14042,Undirected,652,,,9
13467,14043,Undirected,653,,,3
13467,14044,Undirected,654,,,2
13467,14045,Undirected,655,,,2
13467,14068,Undirected,656,,,6
13467,14069,Undirected,657,,,1
13467,14103,Undirected,658,,,3
13467,13481,Undirected,659,,,1
13467,14104,Undirected,660,,,2
13467,14105,Undirected,661,,,3
13467,14106,Undirected,662,,,2
13467,14107,Undirected,663,,,3
13467,14108,Undirected,664,,,1
13467,13482,Undirected,665,,,1
13467,14165,Undirected,666,,,5
13467,13667,Undirected,667,,,4
13467,14166,Undirected,668,,,7
13467,13723,Undirected,669,,,1
13467,14247,Undirected,670,,,6
13467,14248,Undirected,671,,,3
13467,14316,Undirected,672,,,5
13467,14317,Undirected,673,,,2
13467,14318,Undirected,674,,,1
13467,14320,Undirected,675,,,13
13467,13529,Undirected,676,,,2
13467,13554,Undirected,677,,,1
13467,13555,Undirected,678,,,2
13467,13650,Undirected,679,,,2
13467,14335,Undirected,680,,,9
13467,13663,Undirected,681,,,1
13467,13675,Undirected,682,,,1
13467,13647,Undirected,683,,,1
13467,14393,Undirected,684,,,4
13467,13626,Undirected,685,,,1
13467,13782,Undirected,686,,,1
13467,14394,Undirected,687,,,2
13467,14422,Undirected,688,,,5
13467,14391,Undirected,689,,,1
13467,13642,Undirected,690,,,3
13467,14423,Undirected,691,,,2
13467,14426,Undirected,692,,,6
13467,13533,Undirected,693,,,1
13467,13532,Undirected,694,,,1
13467,14427,Undirected,695,,,2
13467,14428,Undirected,696,,,3
13467,13530,Undirected,697,,,1
13467,14465,Undirected,698,,,3
13467,14466,Undirected,699,,,2
13467,14810,Undirected,700,,,6
13467,14812,Undirected,701,,,6
13467,14963,Undirected,702,,,2
13467,14964,Undirected,703,,,3
13468,13469,Undirected,704,,,12
13468,13534,Undirected,705,,,8
13468,13535,Undirected,706,,,3
13468,13536,Undirected,707,,,1
13468,13626,Undirected,708,,,6
13468,13627,Undirected,709,,,4
13468,13643,Undirected,710,,,4
13468,13644,Undirected,711,,,12
13468,13645,Undirected,712,,,22
13468,13646,Undirected,713,,,4
13468,13472,Undirected,714,,,2
13468,13647,Undirected,715,,,19
13468,13648,Undirected,716,,,4
13468,13649,Undirected,717,,,5
13468,13650,Undirected,718,,,21
13468,13651,Undirected,719,,,5
13468,13652,Undirected,720,,,2
13468,13653,Undirected,721,,,13
13468,13529,Undirected,722,,,6
13468,13654,Undirected,723,,,2
13468,13663,Undirected,724,,,7
13468,13664,Undirected,725,,,8
13468,13470,Undirected,726,,,1
13468,13666,Undirected,727,,,3
13468,13667,Undirected,728,,,5
13468,13668,Undirected,729,,,5
13468,13669,Undirected,730,,,2
13468,13670,Undirected,731,,,4
13468,13673,Undirected,732,,,4
13468,13655,Undirected,733,,,4
13468,13674,Undirected,734,,,13
13468,13675,Undirected,735,,,5
13468,13676,Undirected,736,,,1
13468,13705,Undirected,737,,,3
13468,13741,Undirected,738,,,4
13468,13742,Undirected,739,,,12
13468,13743,Undirected,740,,,5
13468,13530,Undirected,741,,,3
13468,13744,Undirected,742,,,2
13468,13745,Undirected,743,,,6
13468,13746,Undirected,744,,,3
13468,13782,Undirected,745,,,7
13468,13692,Undirected,746,,,2
