Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,modularity_class,eigencentrality,clustering,triangles
16564,16564,,{'scopus_id': 7103364563},"{'full_name': 'Davydov, S. Yu'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,28,7,0.224674,0.242003,0,0.000847,0,6,0.025386,1,21
16567,16567,,{'scopus_id': 35462535800},"{'full_name': 'Sorokin, L. M.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},7,28,7,0.224674,0.242003,0,0.000847,0,6,0.025386,1,21
16568,16568,,{'scopus_id': 35364853100},"{'full_name': 'Shustov, D. B.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},7,28,7,0.224674,0.242003,0,0.000847,0,6,0.025386,1,21
16569,16569,,{'scopus_id': 6701354405},"{'full_name': 'Shcheglov, M. P.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},7,28,7,0.224674,0.242003,0,0.000847,0,6,0.025386,1,21
16571,16571,,{'scopus_id': 55583554500},"{'full_name': 'Popov, S. I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,16,8,0.196649,0.208112,0,0.000737,0,18,0.006246,1,6
16574,16574,,{'scopus_id': 18436283500},"{'full_name': 'Garbul, A. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'All-Russia Scientific Center'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,21,7,0.24219,0.259577,0,0.000688,0,7,0.022578,1,10
16575,16575,,{'scopus_id': 57198379504},"{'full_name': 'Maǐorov, V. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Keldysh Institute of Applied Mathematics of Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,16,7,0.24219,0.259577,0,0.000688,0,7,0.022578,1,10
16580,16580,,{'scopus_id': 55282284500},"{'full_name': 'Legin, Evgeny'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,27,7,0.226846,0.243581,0,0.000723,0,29,0.027093,1,15
16582,16582,,{'scopus_id': 6603006079},"{'full_name': 'Ignatieva, Natalia'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St. Petersburg Federal Research Center of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,20,7,0.226846,0.243581,0,0.000723,0,29,0.027093,1,15
16584,16584,,{'scopus_id': 56199999100},"{'full_name': 'Zvyagin, I. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,26,6,0.255441,0.278836,1298.817643,0.001138,0,29,0.048143,0.466667,21
16585,16585,,{'scopus_id': 55504105600},"{'full_name': 'Samokhvalov, A. A.'}",{'department': '[310] кафедра лазерных технологий и экологического приборостроения'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ассистент'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[310] кафедра лазерных технологий и экологического приборостроения'},5,15,6,0.250742,0.270335,624.657371,0.000666,0,29,0.026038,0.6,6
16586,16586,,{'scopus_id': 6603158514},"{'full_name': 'Kaliteevskaya, E. N.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,33,7,0.225875,0.245334,0,0.000804,0,35,0.029163,1,21
16592,16592,,{'scopus_id': 11241992400},"{'full_name': 'Fitsych, O. I.'}",{'department': nan},{'country': 'Ukraine'},{'university': 'P. Sahaydachnyi Army Academy'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Ukraine'},{'itmo_depart_and_others': 'Ukraine'},8,45,7,0.239852,0.26031,0,0.000834,0,25,0.047333,1,28
16595,16595,,{'scopus_id': 55023817600},"{'full_name': 'Pociask-Bialy, M.'}",{'department': nan},{'country': 'Poland'},{'university': 'University of Rzeszów'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Poland'},{'itmo_depart_and_others': 'Poland'},8,32,7,0.239852,0.26031,0,0.000834,0,25,0.047333,1,28
16597,16597,,{'scopus_id': 7004058456},"{'full_name': 'Sheregii, E.'}",{'department': nan},{'country': 'Poland'},{'university': 'University of Rzeszów'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Poland'},{'itmo_depart_and_others': 'Poland'},8,32,7,0.239852,0.26031,0,0.000834,0,25,0.047333,1,28
16599,16599,,{'scopus_id': 55036935400},"{'full_name': 'Rud, O. V.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Institute of Macromolecular Compounds, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,47,6,0.274797,0.304458,4077.863086,0.00113,0,5,0.127855,0.488889,22
16602,16602,,{'scopus_id': 56200662100},"{'full_name': 'Trusov, I. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,8,8,0.194074,0.206341,0,0.000484,0,5,0.00478,1,1
16603,16603,,{'scopus_id': 35247693400},"{'full_name': 'Albooyeh, M.'}",{'department': nan},{'country': 'Finland'},{'university': 'Aalto University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},22,102,6,0.303848,0.341598,3402.051371,0.001677,0,17,0.438192,0.484848,112
16604,16604,,{'scopus_id': 7005796122},"{'full_name': 'Menzel, C.'}",{'department': nan},{'country': 'Germany'},{'university': 'Friedrich-Schiller-Universität Jena'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},14,75,6,0.279339,0.308481,0,0.001096,0,17,0.250108,1,91
16605,16605,,{'scopus_id': 55412828300},"{'full_name': 'Kroll, M.'}",{'department': nan},{'country': 'Germany'},{'university': 'Friedrich-Schiller-Universität Jena'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},14,75,6,0.279339,0.308481,0,0.001096,0,17,0.250108,1,91
16606,16606,,{'scopus_id': 56088553200},"{'full_name': 'Krysinski, A.'}",{'department': nan},{'country': 'Germany'},{'university': 'Friedrich-Schiller-Universität Jena'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},14,52,6,0.279339,0.308481,0,0.001096,0,17,0.250108,1,91
16607,16607,,{'scopus_id': 7003705632},"{'full_name': 'Etrich, C.'}",{'department': nan},{'country': 'Germany'},{'university': 'Friedrich-Schiller-Universität Jena'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},14,115,6,0.279339,0.308481,0,0.001096,0,17,0.250108,1,91
16608,16608,,{'scopus_id': 14033188600},"{'full_name': 'Rockstuhl, C.'}",{'department': nan},{'country': 'Germany'},{'university': 'Friedrich-Schiller-Universität Jena'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},14,52,6,0.279339,0.308481,0,0.001096,0,17,0.250108,1,91
16609,16609,,{'scopus_id': 7005479476},"{'full_name': 'Tretyakov, S. A.'}",{'department': nan},{'country': 'Finland'},{'university': 'Aalto University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},14,52,6,0.279339,0.308481,0,0.001096,0,17,0.250108,1,91
16610,16610,,{'scopus_id': 55387253300},"{'full_name': 'Steinschulte, Alexander A.'}",{'department': nan},{'country': 'Germany'},{'university': 'Rheinisch-Westfälische Technische Hochschule Aachen'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},24,88,6,0.297117,0.335385,8583.947804,0.002038,0,17,0.294974,0.438406,121
16611,16611,,{'scopus_id': 55387684000},"{'full_name': 'Schulte, Bjoern'}",{'department': nan},{'country': 'Germany'},{'university': 'Rheinisch-Westfälische Technische Hochschule Aachen'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},8,32,7,0.239989,0.260665,0,0.000902,0,5,0.042398,1,28
16612,16612,,{'scopus_id': 35111555700},"{'full_name': 'Rütten, Stephan'}",{'department': nan},{'country': 'Germany'},{'university': 'Rheinisch-Westfälische Technische Hochschule Aachen'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},8,32,7,0.239989,0.260665,0,0.000902,0,5,0.042398,1,28
16613,16613,,{'scopus_id': 12345589700},"{'full_name': 'Eckert, Thomas'}",{'department': nan},{'country': 'Germany'},{'university': 'Rheinisch-Westfälische Technische Hochschule Aachen'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},8,32,7,0.239989,0.260665,0,0.000902,0,5,0.042398,1,28
16614,16614,,{'scopus_id': 7101624723},"{'full_name': 'Okuda, Jun'}",{'department': nan},{'country': 'Germany'},{'university': 'Rheinisch-Westfälische Technische Hochschule Aachen'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},8,32,7,0.239989,0.260665,0,0.000902,0,5,0.042398,1,28
16615,16615,,{'scopus_id': 7202473897},"{'full_name': 'Möller, Martin'}",{'department': nan},{'country': 'Germany'},{'university': 'Rheinisch-Westfälische Technische Hochschule Aachen'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},8,32,7,0.239989,0.260665,0,0.000902,0,5,0.042398,1,28
16616,16616,,{'scopus_id': 7401903913},"{'full_name': 'Schneider, Stefanie'}",{'department': nan},{'country': 'Germany'},{'university': 'Rheinisch-Westfälische Technische Hochschule Aachen'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},8,32,7,0.239989,0.260665,0,0.000902,0,5,0.042398,1,28
16617,16617,,{'scopus_id': 8931218900},"{'full_name': 'Plamper, Felix A.'}",{'department': nan},{'country': 'Germany'},{'university': 'Rheinisch-Westfälische Technische Hochschule Aachen'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},8,45,7,0.239989,0.260665,0,0.000902,0,5,0.042398,1,28
16618,16618,,{'scopus_id': 56202053900},"{'full_name': 'Skorynina, A. N.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,9,7,0.22764,0.241972,0,0.000492,0,18,0.011929,1,3
16622,16622,,{'scopus_id': 15746760500},"{'full_name': 'Lang, Bernhard'}",{'department': nan},{'country': 'Germany'},{'university': 'Siemens AG'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},7,24,6,0.245212,0.264517,0,0.000785,0,18,0.040407,1,21
16624,16624,,{'scopus_id': 57194534484},"{'full_name': 'Liu, Feng'}",{'department': nan},{'country': 'Germany'},{'university': 'Technische Universität Dortmund'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},18,65,6,0.287611,0.321341,6092.058832,0.001787,0,18,0.139313,0.339869,52
16625,16625,,{'scopus_id': 7003538704},"{'full_name': 'Rodina, A. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,32,7,0.236894,0.256447,0,0.000923,0,18,0.029378,1,28
16626,16626,,{'scopus_id': 7103294249},"{'full_name': 'Yakovlev, D. R.'}",{'department': nan},{'country': 'Germany'},{'university': 'Technische Universität Dortmund'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},8,32,7,0.236894,0.256447,0,0.000923,0,18,0.029378,1,28
16627,16627,,{'scopus_id': 12545884500},"{'full_name': 'Greilich, A.'}",{'department': nan},{'country': 'Germany'},{'university': 'Technische Universität Dortmund'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},8,32,7,0.236894,0.256447,0,0.000923,0,18,0.029378,1,28
16629,16629,,{'scopus_id': 6603089629},"{'full_name': 'Susha, A. S.'}",{'department': nan},{'country': 'Hong Kong'},{'university': 'City University of Hong Kong'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Hong Kong'},{'itmo_depart_and_others': 'Hong Kong'},8,32,7,0.236894,0.256447,0,0.000923,0,18,0.029378,1,28
16630,16630,,{'scopus_id': 7006264796},"{'full_name': 'Rogach, A. L.'}",{'department': nan},{'country': 'Hong Kong'},{'university': 'City University of Hong Kong'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Hong Kong'},{'itmo_depart_and_others': 'Hong Kong'},8,32,7,0.236894,0.256447,0,0.000923,0,18,0.029378,1,28
16631,16631,,{'scopus_id': 57189839508},"{'full_name': 'Kusrayev, Yu G.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,32,7,0.236894,0.256447,0,0.000923,0,18,0.029378,1,28
16632,16632,,{'scopus_id': 7103096146},"{'full_name': 'Bayer, M.'}",{'department': nan},{'country': 'Germany'},{'university': 'Technische Universität Dortmund'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},8,32,7,0.236894,0.256447,0,0.000923,0,18,0.029378,1,28
16634,16634,,{'scopus_id': 7006575310},"{'full_name': ""Lavrent'ev, A. A.""}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,33,7,0.250445,0.273328,0,0.000672,0,6,0.053105,1,15
16636,16636,,{'scopus_id': 37028984100},"{'full_name': 'Mishra, D.'}",{'department': nan},{'country': 'Germany'},{'university': 'Ruhr-Universitat Bochum'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},17,132,6,0.277322,0.309665,2026.768998,0.001575,0,17,0.301985,0.485294,66
