Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,modularity_class,clustering,triangles
12770,12770,,{'scopus_id': 56703536600},"{'full_name': 'Chipegin, A. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,21,6,0.275921,0.297412,3478.962652,0.000345,0,0,0.611111,22
12771,12771,,{'scopus_id': 6602867483},"{'full_name': 'Zherzdev, Alexander V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,64,7,0.282704,0.305652,565.167523,0.000379,0,0,0.6,27
12772,12772,,{'scopus_id': 57548569900},"{'full_name': 'Feoktistov, Nikolay A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},4,12,7,0.244433,0.259362,0,0.000206,0,0,1,6
12773,12773,,{'scopus_id': 57194033484},"{'full_name': 'Sh Ganbarova, T.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Peter the Great St. Petersburg Polytechnic University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,15,7,0.25401,0.273389,637.556964,0.000294,0,0,0.466667,7
12774,12774,,{'scopus_id': 7004530582},"{'full_name': 'Rykov, S. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Peter the Great St. Petersburg Polytechnic University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},2,9,8,0.231128,0.24713,0,0.000142,0,0,1,1
12775,12775,,{'scopus_id': 55616458700},"{'full_name': 'Krasnitckii, S. A.'}",{'department': '[280] кафедра световых технологий и оптоэлектроники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[280] кафедра световых технологий и оптоэлектроники'},4,12,7,0.228856,0.241986,0,0.000272,0,24,1,6
12776,12776,,{'scopus_id': 57194042093},"{'full_name': 'Kolomoetc, D. R.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Peter the Great St. Petersburg Polytechnic University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},4,12,7,0.228856,0.241986,0,0.000272,0,24,1,6
12777,12777,,{'scopus_id': 56121883700},"{'full_name': 'Smirnov, A. M.'}",{'department': '[236] кафедра современных функциональных материалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[236] кафедра современных функциональных материалов'},4,12,7,0.228856,0.241986,0,0.000272,0,24,1,6
12778,12778,,{'scopus_id': 55100467000},"{'full_name': 'Khanin, Vasilii M.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Peter the Great St. Petersburg Polytechnic University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},12,51,7,0.271196,0.29306,6502.713847,0.00063,0,24,0.287879,19
12779,12779,,{'scopus_id': 7004181204},"{'full_name': 'Rodnyi, Piotr A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Peter the Great St. Petersburg Polytechnic University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,20,7,0.235094,0.249595,0,0.000321,0,24,1,10
12780,12780,,{'scopus_id': 7003753508},"{'full_name': 'Ronda, Cees R.'}",{'department': nan},{'country': 'Netherlands'},{'university': 'Philips Research'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Netherlands'},{'itmo_depart_and_others': 'Netherlands'},5,20,7,0.235094,0.249595,0,0.000321,0,24,1,10
12781,12781,,{'scopus_id': 24476195400},"{'full_name': 'Hashimoto, Naohisa'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},16,81,7,0.275331,0.298946,9805.261016,0.000684,0,13,0.358333,43
12782,12782,,{'scopus_id': 7004950282},"{'full_name': 'Okuma, Takashi'}",{'department': nan},{'country': 'Japan'},{'university': 'National Institute of Advanced Industrial Science and Technology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Japan'},{'itmo_depart_and_others': 'Japan'},7,28,8,0.235237,0.249633,0,0.000372,0,8,1,21
12783,12783,,{'scopus_id': 57194082296},"{'full_name': 'Miyakoshi, Seiichi'}",{'department': nan},{'country': 'Japan'},{'university': 'National Institute of Advanced Industrial Science and Technology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Japan'},{'itmo_depart_and_others': 'Japan'},7,28,8,0.235237,0.249633,0,0.000372,0,8,1,21
12784,12784,,{'scopus_id': 7403028914},"{'full_name': 'Tomita, Kohji'}",{'department': nan},{'country': 'Japan'},{'university': 'National Institute of Advanced Industrial Science and Technology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Japan'},{'itmo_depart_and_others': 'Japan'},7,28,8,0.235237,0.249633,0,0.000372,0,8,1,21
12785,12785,,{'scopus_id': 11739354500},"{'full_name': 'Matsumoto, Osamu'}",{'department': nan},{'country': 'Japan'},{'university': 'National Institute of Advanced Industrial Science and Technology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Japan'},{'itmo_depart_and_others': 'Japan'},7,28,8,0.235237,0.249633,0,0.000372,0,8,1,21
12786,12786,,{'scopus_id': 56719631000},"{'full_name': 'Lashkov, Igor'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,48,8,0.235237,0.249633,0,0.000372,0,8,1,21
12790,12790,,{'scopus_id': 22533264100},"{'full_name': 'Žižka, Jan'}",{'department': nan},{'country': 'Czech Republic'},{'university': 'Mendelova univerzita v Brne'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Czech Republic'},{'itmo_depart_and_others': 'Czech Republic'},4,12,8,0.233221,0.245531,0,0.000253,0,24,1,6
12791,12791,,{'scopus_id': 55969624500},"{'full_name': 'Dubrovin, Viktor D.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},14,57,7,0.276474,0.296986,15343.0861,0.000647,0,5,0.285714,26
12794,12794,,{'scopus_id': 7004450764},"{'full_name': 'Ikonnikov, A. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'The Institute for Physics of Microstructures of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},16,60,7,0.266961,0.290901,4835.290084,0.00055,0,15,0.541667,65
12795,12795,,{'scopus_id': 16310239800},"{'full_name': 'Marem’yanin, K. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'The Institute for Physics of Microstructures of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},11,44,7,0.237609,0.254533,0,0.000404,0,15,1,55
12796,12796,,{'scopus_id': 7102243171},"{'full_name': 'Gavrilenko, V. I.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'The Institute for Physics of Microstructures of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},11,63,7,0.237609,0.254533,0,0.000404,0,15,1,55
12797,12797,,{'scopus_id': 35277611500},"{'full_name': 'Pavlov, A. Yu'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Institute of Ultra High Frequency Semiconductor Electronics of RAS'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},11,44,7,0.237609,0.254533,0,0.000404,0,15,1,55
12798,12798,,{'scopus_id': 57191483723},"{'full_name': 'Shchavruk, N. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Institute of Ultra High Frequency Semiconductor Electronics of RAS'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},11,44,7,0.237609,0.254533,0,0.000404,0,15,1,55
12799,12799,,{'scopus_id': 55902750400},"{'full_name': 'Alferov, Zh I.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},11,119,7,0.237609,0.254533,0,0.000404,0,15,1,55
12800,12800,,{'scopus_id': 56420006200},"{'full_name': 'Andronaki, Semen A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,24,7,0.25712,0.277197,0,0.000287,0,13,1,21
12802,12802,,{'scopus_id': 56516357600},"{'full_name': 'Trofimov, A. O.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,15,8,0.236504,0.250762,0,0.000227,0,7,1,6
12803,12803,,{'scopus_id': 55847680600},"{'full_name': 'Lazarenko, A. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,19,8,0.249935,0.267956,3698.903678,0.000372,0,11,0.428571,12
12804,12804,,{'scopus_id': 57213728119},"{'full_name': 'Ashmontas, S.'}",{'department': nan},{'country': 'Lithuania'},{'university': 'Fizinių ir Technologijos Mokslų Centras'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Lithuania'},{'itmo_depart_and_others': 'Lithuania'},13,82,8,0.235725,0.252533,5034.689482,0.00062,0,11,0.358974,28
12805,12805,,{'scopus_id': 56288733800},"{'full_name': 'Yang, Chen Wei'}",{'department': nan},{'country': 'Sweden'},{'university': 'Luleå tekniska Universitet'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Sweden'},{'itmo_depart_and_others': 'Sweden'},3,8,7,0.22528,0.236377,0,0.000225,0,6,1,3
12806,12806,,{'scopus_id': 23667159200},"{'full_name': 'Dubinin, Victor'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'University of Penza'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},3,8,7,0.22528,0.236377,0,0.000225,0,6,1,3
12807,12807,,{'scopus_id': 6603372975},"{'full_name': 'Nashchekin, A. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},12,34,6,0.283784,0.3054,10624.18288,0.000556,0,14,0.19697,13
12808,12808,,{'scopus_id': 7003360919},"{'full_name': 'Kolobov, Yu R.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Belgorod State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},16,78,6,0.279959,0.302122,5903.848293,0.000626,0,10,0.341667,41
12809,12809,,{'scopus_id': 36683039900},"{'full_name': 'Manokhin, S. S.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Belgorod State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,28,7,0.249258,0.2673,0,0.000341,0,10,1,28
12811,12811,,{'scopus_id': 36009996400},"{'full_name': 'Lim, J. H.'}",{'department': nan},{'country': 'South Korea'},{'university': 'Pohang University of Science and Technology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'South Korea'},{'itmo_depart_and_others': 'South Korea'},20,88,7,0.276118,0.300036,10877.570696,0.000771,0,14,0.315789,60
12812,12812,,{'scopus_id': 35114013500},"{'full_name': 'Skoptsov, N. A.'}",{'department': nan},{'country': 'Belarus'},{'university': 'Belarusian National Technical University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},17,88,7,0.252219,0.273711,1785.834925,0.000581,0,12,0.485294,66
12816,12816,,{'scopus_id': 7005774900},"{'full_name': 'Polyakov, Nikolai K.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},11,96,8,0.253211,0.274124,0,0.0004,0,27,1,55
12817,12817,,{'scopus_id': 24468711600},"{'full_name': 'Pirogov, Evgenii V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},11,40,8,0.253211,0.274124,0,0.0004,0,27,1,55
12818,12818,,{'scopus_id': 6602167129},"{'full_name': 'Goray, Leonid I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,40,8,0.253211,0.274124,0,0.0004,0,27,1,55
12819,12819,,{'scopus_id': 6602741158},"{'full_name': 'Kaliteevskaya, Natalia A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,72,8,0.253211,0.274124,0,0.0004,0,27,1,55
