Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,modularity_class,clustering,triangles,componentnumber
1387,1387,,{'scopus_id': 57225102423},"{'full_name': 'Bratsyhin, Yurij Yu'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Scientific Research Institute of Synthetic Rubber named after Academician S.V. Lebedev'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,16,8,0.194694,0.204741,0,0.004981,29,1,10,0
1390,1390,,{'scopus_id': 36630716000},"{'full_name': 'Pal, Souvik'}",{'department': nan},{'country': 'India'},{'university': 'Centre for Development of Advanced Computing Kolkata'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'India'},{'itmo_depart_and_others': 'India'},11,40,8,0.196018,0.20684,0,0.014158,6,1,55,0
1391,1391,,{'scopus_id': 57224652395},"{'full_name': 'Ghosh, Koustuv'}",{'department': nan},{'country': 'India'},{'university': 'Centre for Development of Advanced Computing Kolkata'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'India'},{'itmo_depart_and_others': 'India'},11,40,8,0.196018,0.20684,0,0.014158,6,1,55,0
1394,1394,,{'scopus_id': 57212491436},"{'full_name': 'Jendrlin, Martin'}",{'department': nan},{'country': 'United Kingdom'},{'university': 'Keele University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},11,40,8,0.196018,0.20684,0,0.014158,6,1,55,0
1395,1395,,{'scopus_id': 18134722900},"{'full_name': 'Radu, Aleksandar'}",{'department': nan},{'country': 'United Kingdom'},{'university': 'Keele University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},11,40,8,0.196018,0.20684,0,0.014158,6,1,55,0
1396,1396,,{'scopus_id': 6701819549},"{'full_name': 'Zholobenko, Vladimir'}",{'department': nan},{'country': 'United Kingdom'},{'university': 'Keele University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},11,40,8,0.196018,0.20684,0,0.014158,6,1,55,0
1397,1397,,{'scopus_id': 57203971594},"{'full_name': 'Dehabadi, Monireh'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},11,40,8,0.196018,0.20684,0,0.014158,6,1,55,0
1398,1398,,{'scopus_id': 56896059700},"{'full_name': 'Malushko, Anton'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Almazov National Medical Research Centre'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},16,53,8,0.216727,0.230456,10080.947952,0.0197,6,0.541667,65,0
1399,1399,,{'scopus_id': 56357908200},"{'full_name': 'Komlichenko, Eduard'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Almazov National Medical Research Centre'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,20,8,0.20947,0.219946,0,0.00652,6,1,10,0
1411,1411,,{'scopus_id': 55941513600},"{'full_name': 'Závodszky, Gábor'}",{'department': nan},{'country': 'Netherlands'},{'university': 'Universiteit van Amsterdam'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Netherlands'},{'itmo_depart_and_others': 'Netherlands'},7,24,8,0.214253,0.228353,0,0.011266,6,1,21,0
1412,1412,,{'scopus_id': 57202586742},"{'full_name': 'Lees, Michael H.'}",{'department': nan},{'country': 'Netherlands'},{'university': 'Universiteit van Amsterdam'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Netherlands'},{'itmo_depart_and_others': 'Netherlands'},7,24,8,0.214253,0.228353,0,0.011266,6,1,21,0
1414,1414,,{'scopus_id': 57191630156},"{'full_name': 'Wang, Ya Ting'}",{'department': nan},{'country': 'United States'},{'university': 'Washington University School of Medicine in St. Louis'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},26,89,7,0.217216,0.236915,16147.238932,0.059857,33,0.590769,192,0
1415,1415,,{'scopus_id': 35083808100},"{'full_name': 'Lu, Qun'}",{'department': nan},{'country': 'United States'},{'university': 'Washington University School of Medicine in St. Louis'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},19,111,8,0.20056,0.215107,0,0.050929,33,1,171,0
1416,1416,,{'scopus_id': 57209073273},"{'full_name': 'Li, Shan'}",{'department': nan},{'country': 'United States'},{'university': 'Washington University School of Medicine in St. Louis'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},19,76,8,0.20056,0.215107,0,0.050929,33,1,171,0
1417,1417,,{'scopus_id': 6603599367},"{'full_name': 'Schaiff, W. Timothy'}",{'department': nan},{'country': 'United States'},{'university': 'Washington University School of Medicine in St. Louis'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},19,76,8,0.20056,0.215107,0,0.050929,33,1,171,0
1418,1418,,{'scopus_id': 36123182000},"{'full_name': 'Kim, Ki Wook'}",{'department': nan},{'country': 'United States'},{'university': 'Washington University School of Medicine in St. Louis'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},19,76,8,0.20056,0.215107,0,0.050929,33,1,171,0
1419,1419,,{'scopus_id': 35344971700},"{'full_name': 'Droit, Lindsay'}",{'department': nan},{'country': 'United States'},{'university': 'Washington University School of Medicine in St. Louis'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},19,76,8,0.20056,0.215107,0,0.050929,33,1,171,0
1420,1420,,{'scopus_id': 36244983300},"{'full_name': 'Wilen, Craig B.'}",{'department': nan},{'country': 'United States'},{'university': 'Washington University School of Medicine in St. Louis'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},19,76,8,0.20056,0.215107,0,0.050929,33,1,171,0
1421,1421,,{'scopus_id': 57150342700},"{'full_name': 'Desai, Chandni'}",{'department': nan},{'country': 'United States'},{'university': 'Washington University School of Medicine in St. Louis'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},19,76,8,0.20056,0.215107,0,0.050929,33,1,171,0
1422,1422,,{'scopus_id': 26430497900},"{'full_name': 'Balce, Dale R.'}",{'department': nan},{'country': 'United States'},{'university': 'Washington University School of Medicine in St. Louis'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},19,76,8,0.20056,0.215107,0,0.050929,33,1,171,0
1423,1423,,{'scopus_id': 57103134900},"{'full_name': 'Orchard, Robert C.'}",{'department': nan},{'country': 'United States'},{'university': 'Washington University School of Medicine in St. Louis'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},19,76,8,0.20056,0.215107,0,0.050929,33,1,171,0
1424,1424,,{'scopus_id': 16070425000},"{'full_name': 'Orvedahl, Anthony'}",{'department': nan},{'country': 'United States'},{'university': 'Washington University School of Medicine in St. Louis'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},19,76,8,0.20056,0.215107,0,0.050929,33,1,171,0
1425,1425,,{'scopus_id': 56197500100},"{'full_name': 'Park, Sunmin'}",{'department': nan},{'country': 'United States'},{'university': 'Washington University School of Medicine in St. Louis'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},19,76,8,0.20056,0.215107,0,0.050929,33,1,171,0
1426,1426,,{'scopus_id': 6503947174},"{'full_name': 'Kreamalmeyer, Darren'}",{'department': nan},{'country': 'United States'},{'university': 'Washington University School of Medicine in St. Louis'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},19,76,8,0.20056,0.215107,0,0.050929,33,1,171,0
1427,1427,,{'scopus_id': 7005231650},"{'full_name': 'Handley, Scott A.'}",{'department': nan},{'country': 'United States'},{'university': 'Washington University School of Medicine in St. Louis'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},19,76,8,0.20056,0.215107,0,0.050929,33,1,171,0
1428,1428,,{'scopus_id': 7005432556},"{'full_name': 'Pfeifer, John D.'}",{'department': nan},{'country': 'United States'},{'university': 'Washington University School of Medicine in St. Louis'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},19,76,8,0.20056,0.215107,0,0.050929,33,1,171,0
1429,1429,,{'scopus_id': 55772518100},"{'full_name': 'Baldridge, Megan T.'}",{'department': nan},{'country': 'United States'},{'university': 'Washington University School of Medicine in St. Louis'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},19,76,8,0.20056,0.215107,0,0.050929,33,1,171,0
1431,1431,,{'scopus_id': 26666367700},"{'full_name': 'Stallings, Christina L.'}",{'department': nan},{'country': 'United States'},{'university': 'Washington University School of Medicine in St. Louis'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},19,76,8,0.20056,0.215107,0,0.050929,33,1,171,0
1432,1432,,{'scopus_id': 57517345600},"{'full_name': 'Virgin, Herbert W.'}",{'department': nan},{'country': 'United States'},{'university': 'Washington University School of Medicine in St. Louis'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},19,76,8,0.20056,0.215107,0,0.050929,33,1,171,0
1433,1433,,{'scopus_id': 55547140314},"{'full_name': 'Sarkar, Subrata'}",{'department': nan},{'country': 'India'},{'university': 'Centre for Development of Advanced Computing Kolkata'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'India'},{'itmo_depart_and_others': 'India'},9,56,8,0.19135,0.201721,0,0.012025,6,1,36,0
1435,1435,,{'scopus_id': 57193693486},"{'full_name': 'Chanda, Somdeb'}",{'department': nan},{'country': 'India'},{'university': 'Jadavpur University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'India'},{'itmo_depart_and_others': 'India'},9,45,8,0.19135,0.201721,0,0.012025,6,1,36,0
1436,1436,,{'scopus_id': 55776067900},"{'full_name': 'Danilenko, D. M.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ministry of Health of Russian Federation'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,56,8,0.193938,0.205673,6828.951136,0.015341,6,0.485714,51,0
1437,1437,,{'scopus_id': 8066981400},"{'full_name': 'Eropkin, M. Y.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ministry of Health of Russian Federation'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,24,9,0.172125,0.180055,0,0.004129,6,1,15,0
1438,1438,,{'scopus_id': 17346076900},"{'full_name': 'Konovalova, N. I.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ministry of Health of Russian Federation'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,33,9,0.172125,0.180055,0,0.004129,6,1,15,0
1439,1439,,{'scopus_id': 57159245000},"{'full_name': 'Petrova, P. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ministry of Health of Russian Federation'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,24,9,0.172125,0.180055,0,0.004129,6,1,15,0
1440,1440,,{'scopus_id': 57205432658},"{'full_name': 'Zheltukhina, A. I.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ministry of Health of Russian Federation'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,24,9,0.172125,0.180055,0,0.004129,6,1,15,0
1441,1441,,{'scopus_id': 57215902347},"{'full_name': 'Vassilieva, A. D.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ministry of Health of Russian Federation'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,24,9,0.172125,0.180055,0,0.004129,6,1,15,0
1444,1444,,{'scopus_id': 57215003011},"{'full_name': 'Mashel, Tatiana'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,32,7,0.242814,0.259469,0,0.033257,4,1,36,0
1449,1449,,{'scopus_id': 7004923382},"{'full_name': 'Dochain, Denis'}",{'department': nan},{'country': 'Belgium'},{'university': 'Université Catholique de Louvain'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Belgium'},{'itmo_depart_and_others': 'Belgium'},4,16,8,0.227225,0.242022,0,0.012716,4,1,6,0
1450,1450,,{'scopus_id': 57212867178},"{'full_name': 'Ballesteros, Mariana'}",{'department': nan},{'country': 'Mexico'},{'university': 'Instituto Politécnico Nacional'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Mexico'},{'itmo_depart_and_others': 'Mexico'},4,17,8,0.218438,0.231192,0,0.006596,10,1,6,0
1451,1451,,{'scopus_id': 15623290800},"{'full_name': 'Chairez, Isaac'}",{'department': nan},{'country': 'Mexico'},{'university': 'Instituto Politécnico Nacional'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Mexico'},{'itmo_depart_and_others': 'Mexico'},4,24,8,0.218438,0.231192,0,0.006596,10,1,6,0
1452,1452,,{'scopus_id': 35560868600},"{'full_name': 'Poznyak, Alexander S.'}",{'department': nan},{'country': nan},{'university': nan},{'position': nan},{'total_pub': 1},{'itmo_and_others': nan},{'itmo_depart_and_others': nan},4,16,8,0.218438,0.231192,0,0.006596,10,1,6,0
1453,1453,,{'scopus_id': 26534324200},"{'full_name': 'Kuznetsova, M. S.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},3,9,8,0.211386,0.223283,0,0.005808,23,1,3,0
1454,1454,,{'scopus_id': 57204517745},"{'full_name': 'Alkhlef, Ahmed'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,26,8,0.215774,0.229258,227.16069,0.010453,23,0.666667,14,0
1455,1455,,{'scopus_id': 22956402700},"{'full_name': 'Trifonov, Peter'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,49,7,0.235215,0.251204,3895.825601,0.014649,23,0.363636,20,0
1456,1456,,{'scopus_id': 57218768592},"{'full_name': 'Climova, Alina'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,24,8,0.205256,0.217149,0,0.009949,14,1,21,0
