Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,stat_inf_class,eigencentrality,clustering,triangles,componentnumber,modularity_class
5606,5606,,{'scopus_id': 57211291012},"{'full_name': 'Burym, Nikita'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,13,9,0.173008,0.179136,0,0,0.001694,1,3,0,1
5608,5608,,{'scopus_id': 57216353188},"{'full_name': 'Lyakhovenko, Julia'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,17,8,0.212845,0.223687,1478.220303,0,0.007024,0.8,8,0,1
5617,5617,,{'scopus_id': 57211095787},"{'full_name': 'Akhmerov, A. K.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,40,9,0.19475,0.203573,154.068583,0,0.008105,0.666667,24,0,1
5632,5632,,{'scopus_id': 57198378828},"{'full_name': 'Sokolov, Dimitry'}",{'department': nan},{'country': 'France'},{'university': 'Université de Lorraine'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},9,49,8,0.249944,0.264038,355.434058,0,0.022297,0.694444,25,0,5
5634,5634,,{'scopus_id': 56440909700},"{'full_name': 'Egorov, Artem A.'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'техник'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},5,19,8,0.21412,0.22428,355.947144,0,0.005198,0.8,8,0,7
5640,5640,,{'scopus_id': 7006662972},"{'full_name': 'Fridman, Leonid'}",{'department': nan},{'country': 'Mexico'},{'university': 'Universidad Nacional Autónoma de México'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Mexico'},{'itmo_depart_and_others': 'Mexico'},7,31,8,0.236483,0.248691,144.223893,0,0.012175,0.619048,13,0,0
5643,5643,,{'scopus_id': 56086498600},"{'full_name': 'Nasonov, Denis'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,23,9,0.18881,0.197086,6644,0,0.005486,0.611111,22,0,41
5647,5647,,{'scopus_id': 57210814323},"{'full_name': 'Braidiz, Youness'}",{'department': nan},{'country': 'France'},{'university': 'Université de Lille'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},10,30,7,0.238639,0.250862,707.516216,0,0.016915,0.444444,20,0,0
5657,5657,,{'scopus_id': 57194640492},"{'full_name': 'Vidiasov, Evgenii'}",{'department': '[671] национальный центр когнитивных разработок'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'аналитик'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[671] национальный центр когнитивных разработок'},4,11,9,0.170988,0.176277,247.33141,0,0.001915,0.666667,4,0,40
5658,5658,,{'scopus_id': 57204768195},"{'full_name': 'Tensina, Iaroslava'}",{'department': '[137] отдел мониторинговых исследований'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[137] отдел мониторинговых исследований'},4,13,9,0.169479,0.174442,704.328771,0,0.001792,0.666667,4,0,40
5671,5671,,{'scopus_id': 57196055047},"{'full_name': 'Khodachek, Igor'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Russian Presidential Academy of National Economy and Public Administration'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},12,37,8,0.217568,0.230287,8794.856093,0,0.013114,0.530303,35,0,40
5672,5672,,{'scopus_id': 54883057500},"{'full_name': 'Trutnev, Dmitrii'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,22,8,0.208676,0.218915,0,0,0.004773,1,6,0,40
5674,5674,,{'scopus_id': 57223949335},"{'full_name': 'Antonov, Aleksandr'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,13,8,0.200664,0.209402,0,0,0.002789,1,3,0,1
5675,5675,,{'scopus_id': 57210770269},"{'full_name': 'Ilina, Ekaterina'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,13,8,0.200664,0.209402,0,0,0.002789,1,3,0,1
5684,5684,,{'scopus_id': 57208317106},"{'full_name': 'Noskov, Ilya'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,15,7,0.212763,0.222778,3407.926448,0,0.005357,0.333333,5,0,21
5688,5688,,{'scopus_id': 57222048908},"{'full_name': 'Shovkoplias, Grigorii'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,45,8,0.224868,0.238376,8747.267084,0,0.015025,0.461538,36,0,40
5694,5694,,{'scopus_id': 57221603140},"{'full_name': 'Timofeeva, Angelina'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,46,8,0.214161,0.225592,4206.922469,0,0.011729,0.533333,24,0,40
5699,5699,,{'scopus_id': 57222044000},"{'full_name': 'Hammoud, Jaafar'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,21,8,0.214965,0.226366,291.17563,0,0.011653,0.722222,26,0,40
5742,5742,,{'scopus_id': 57199057349},"{'full_name': 'Verkholyak, Oxana'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St. Petersburg Federal Research Center of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,29,8,0.22502,0.236371,1138.845664,0,0.009163,0.666667,24,0,0
5743,5743,,{'scopus_id': 36241785000},"{'full_name': 'Kaya, Heysem'}",{'department': nan},{'country': 'Netherlands'},{'university': 'Universiteit Utrecht'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Netherlands'},{'itmo_depart_and_others': 'Netherlands'},12,35,8,0.216125,0.226749,1397.462113,0,0.010284,0.545455,36,0,0
5751,5751,,{'scopus_id': 56909843400},"{'full_name': 'Novoselov, Sergey'}",{'department': '[656] корпоративная лаборатория технологий человеко-машинного взаимодействия'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[656] корпоративная лаборатория технологий человеко-машинного взаимодействия'},14,43,10,0.167549,0.175674,9951,0,0.009633,0.538462,49,0,31
5755,5755,,{'scopus_id': 56352800900},"{'full_name': 'Kozlov, Aleksandr'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'STC-innovations Ltd.'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},14,43,10,0.167549,0.175674,9951,0,0.009633,0.538462,49,0,31
5767,5767,,{'scopus_id': 57188714913},"{'full_name': 'Lavrov, Alexei'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,33,9,0.213776,0.226354,9168.812499,0,0.012733,0.533333,24,0,0
5779,5779,,{'scopus_id': 57204796452},"{'full_name': 'Wang, Yan'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,22,9,0.217596,0.228036,0,0,0.006894,1,6,0,3
5784,5784,,{'scopus_id': 57194050221},"{'full_name': 'Volokitina, Anna'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},23,107,8,0.256541,0.276111,887.595002,0,0.154221,0.648221,164,0,27
5792,5792,,{'scopus_id': 12243807500},"{'full_name': 'Lazarev, Victor'}",{'department': '[950] факультет энергетики и экотехнологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'доцент (квалификационная категория ""ординарный доцент"")'}",{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[950] факультет энергетики и экотехнологий'},5,19,9,0.181085,0.18745,2222.532447,0,0.002418,0.6,6,0,25
5799,5799,,{'scopus_id': 36663079200},"{'full_name': 'Voloboy, A. G.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Keldysh Institute of Applied Mathematics of Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,21,9,0.203129,0.212001,0,0,0.005588,1,10,0,3
5802,5802,,{'scopus_id': 57195404386},"{'full_name': 'Mukhtubaev, Azamat B.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,27,8,0.238075,0.253022,15223.460753,0,0.015526,0.381818,21,0,41
5806,5806,,{'scopus_id': 57195587476},"{'full_name': 'Plyastsov, Semyon A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,27,9,0.217511,0.230094,9576.637586,0,0.008381,0.444444,16,0,41
