Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,modularity_class,clustering,triangles,eigencentrality
15097,15097,,{'scopus_id': 6603006423},"{'full_name': 'Podsvirov, O. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Peter the Great St. Petersburg Polytechnic University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},2,8,7,0.236524,0.250875,0,0.000322,0,4,1,1,0.009635
15103,15103,,{'scopus_id': 6505677604},"{'full_name': 'Yablochnikov, Eugeny I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,16,1,1,1,0,0.000833,2,15,1,6,0.002786
15104,15104,,{'scopus_id': 57190745967},"{'full_name': 'Vasilkov, Sergey D.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,16,1,1,1,0,0.000833,2,15,1,6,0.002786
15105,15105,,{'scopus_id': 57190756699},"{'full_name': 'Andreev, Yuriy S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,16,1,1,1,0,0.000833,2,15,1,6,0.002786
15106,15106,,{'scopus_id': 57190746405},"{'full_name': 'Pirogov, Alexander V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,16,1,1,1,0,0.000833,2,15,1,6,0.002786
15107,15107,,{'scopus_id': 57190759782},"{'full_name': 'Tretyakov, Sergey D.'}",{'department': '[301] кафедра технологии приборостроения'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[301] кафедра технологии приборостроения'},4,16,1,1,1,0,0.000833,2,15,1,6,0.002786
15111,15111,,{'scopus_id': 35578843500},"{'full_name': 'Angeli, David'}",{'department': nan},{'country': 'United Kingdom'},{'university': 'Imperial College London'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},2,4,8,0.228108,0.243971,0,0.000316,0,12,1,1,0.007393
15112,15112,,{'scopus_id': 55248184200},"{'full_name': 'Chechulin, A. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,7,7,0.236088,0.252168,1072.162434,0.000425,0,12,0.333333,1,0.008539
15118,15118,,{'scopus_id': 57197467711},"{'full_name': 'Petrov, A. G.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},3,12,8,0.223125,0.239062,0,0.000292,0,18,1,3,0.014984
15124,15124,,{'scopus_id': 56035372800},"{'full_name': 'Savosin, S. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St. Petersburg Federal Research Center of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},3,12,7,0.222952,0.23683,0,0.000378,0,1,1,3,0.01046
15131,15131,,{'scopus_id': 9241767400},"{'full_name': 'Minh, Vu Trieu'}",{'department': nan},{'country': 'Estonia'},{'university': 'Tallinna Tehnikaülikool'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Estonia'},{'itmo_depart_and_others': 'Estonia'},3,12,8,0.195262,0.206003,0,0.000554,0,16,1,3,0.003538
15132,15132,,{'scopus_id': 6507456000},"{'full_name': 'Tamre, Mart'}",{'department': nan},{'country': 'Estonia'},{'university': 'Tallinna Tehnikaülikool'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Estonia'},{'itmo_depart_and_others': 'Estonia'},3,12,8,0.195262,0.206003,0,0.000554,0,16,1,3,0.003538
15134,15134,,{'scopus_id': 57062170700},"{'full_name': 'Valeri, Altunin'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,12,8,0.195262,0.206003,0,0.000554,0,16,1,3,0.003538
15135,15135,,{'scopus_id': 57001258100},"{'full_name': 'Genina, Elina A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saratov State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},4,16,8,0.215459,0.225926,0,0.000513,0,20,1,6,0.00501
15136,15136,,{'scopus_id': 7003707741},"{'full_name': 'Titorenko, Vladimir A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saratov State Medical University named after V. I. Razumovsky'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},4,16,8,0.215459,0.225926,0,0.000513,0,20,1,6,0.00501
15138,15138,,{'scopus_id': 7003284918},"{'full_name': 'Bashkatov, Alexey N.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saratov State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},4,16,8,0.215459,0.225926,0,0.000513,0,20,1,6,0.00501
15140,15140,,{'scopus_id': 7006613590},"{'full_name': 'Kotova, Svetlana P.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'P.N. Lebedev Physical Institute of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},3,12,1,1,1,0,0.000833,3,17,1,3,0.001824
15141,15141,,{'scopus_id': 6508385438},"{'full_name': 'Samagin, Sergey A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'P.N. Lebedev Physical Institute of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},3,12,1,1,1,0,0.000833,3,17,1,3,0.001824
15142,15142,,{'scopus_id': 35599218300},"{'full_name': 'Pozhidaev, Evgeny P.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'P.N. Lebedev Physical Institute of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},3,12,1,1,1,0,0.000833,3,17,1,3,0.001824
15143,15143,,{'scopus_id': 7202780078},"{'full_name': 'Kiselev, Alexei D.'}",{'department': '[200] кафедра высшей математики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[200] кафедра высшей математики'},3,12,1,1,1,0,0.000833,3,17,1,3,0.001824
15144,15144,,{'scopus_id': 56067161200},"{'full_name': 'Boricheva, I. K.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Peter the Great St. Petersburg Polytechnic University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},2,8,7,0.236524,0.250875,0,0.000322,0,4,1,1,0.009635
15149,15149,,{'scopus_id': 36009996400},"{'full_name': 'Lim, J. H.'}",{'department': nan},{'country': 'South Korea'},{'university': 'Pohang University of Science and Technology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'South Korea'},{'itmo_depart_and_others': 'South Korea'},5,20,7,0.228244,0.242164,0,0.00052,0,12,1,10,0.010327
15150,15150,,{'scopus_id': 6701354405},"{'full_name': 'Shcheglov, M. P.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,20,7,0.228244,0.242164,0,0.00052,0,12,1,10,0.010327
15156,15156,,{'scopus_id': 49664023200},"{'full_name': 'Vedyakov, A. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,24,7,0.222952,0.239038,0,0.000539,0,3,1,15,0.018508
15165,15165,,{'scopus_id': 56993744800},"{'full_name': 'Kuzivanov, M. O.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,12,7,0.252848,0.271552,0,0.000319,0,8,1,3,0.037092
15166,15166,,{'scopus_id': 7006805599},"{'full_name': 'Zimin, S. P.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Yaroslavl State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},3,12,7,0.252848,0.271552,0,0.000319,0,8,1,3,0.037092
15172,15172,,{'scopus_id': 6507317768},"{'full_name': 'Evstrop’ev, S. K.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,16,8,0.20461,0.215867,0,0.000563,0,4,1,6,0.005331
15173,15173,,{'scopus_id': 56127302800},"{'full_name': 'Gatchin, Yu A.'}",{'department': '[108] кафедра проектирования и безопасности компьютерных систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[108] кафедра проектирования и безопасности компьютерных систем'},4,16,8,0.20461,0.215867,0,0.000563,0,4,1,6,0.005331
15174,15174,,{'scopus_id': 56993782700},"{'full_name': 'Evstrop’ev, K. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,16,8,0.20461,0.215867,0,0.000563,0,4,1,6,0.005331
15175,15175,,{'scopus_id': 6602633236},"{'full_name': 'Dukel’skii, K. V.'}",{'department': '[108] кафедра проектирования и безопасности компьютерных систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[108] кафедра проектирования и безопасности компьютерных систем'},4,16,8,0.20461,0.215867,0,0.000563,0,4,1,6,0.005331
15177,15177,,{'scopus_id': 36473724200},"{'full_name': 'Ríos, Héctor'}",{'department': nan},{'country': 'France'},{'university': 'INRIA Institut National de Recherche en Informatique et en Automatique'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},10,52,6,0.280301,0.309705,2186.830964,0.000742,0,0,0.466667,21,0.120359
15178,15178,,{'scopus_id': 55209852300},"{'full_name': 'Mincarelli, Diego'}",{'department': nan},{'country': 'France'},{'university': 'INRIA Institut National de Recherche en Informatique et en Automatique'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},4,16,7,0.238184,0.257075,0,0.000413,0,3,1,6,0.017298
15179,15179,,{'scopus_id': 15622796800},"{'full_name': 'Davila, Jorge'}",{'department': nan},{'country': 'Mexico'},{'university': 'Instituto Politécnico Nacional'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Mexico'},{'itmo_depart_and_others': 'Mexico'},4,24,7,0.238184,0.257075,0,0.000413,0,3,1,6,0.017298
15190,15190,,{'scopus_id': 37054607400},"{'full_name': 'Shalaginov, M. Y.'}",{'department': nan},{'country': 'United States'},{'university': 'Purdue University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},10,33,7,0.271977,0.298494,179.914886,0.00077,0,0,0.577778,26,0.091245
15191,15191,,{'scopus_id': 57159075300},"{'full_name': 'Bogdanov, S.'}",{'department': nan},{'country': 'United States'},{'university': 'Purdue University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},7,28,7,0.264618,0.289379,0,0.000585,0,0,1,21,0.060497
15192,15192,,{'scopus_id': 8330871900},"{'full_name': 'Lagutchev, A. S.'}",{'department': nan},{'country': 'United States'},{'university': 'Purdue University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},7,39,7,0.264618,0.289379,0,0.000585,0,0,1,21,0.060497
